"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","6000 Somervale Court SW Unit#6118","A2259397","Apartment","Somerset","12/17/2025","$265,000.00","$262,000.00","848","Calgary","2001","76","Justin Havre","CHAVREJU","CMARKLKE","Andrew Frentz","CFRENTAN","","CAL Zone S"
"501","S","2010 35 Avenue SW Unit#304","A2259159","Apartment","Altadore","12/17/2025","$264,900.00","$261,000.00","901","Calgary","1982","76","John Ditto","CDITTOJO","","John Ditto","CDITTOJO","","CAL Zone CC"
"501","S","402 Kincora Glen Road NW Unit#2310","A2259531","Apartment","Kincora","12/19/2025","$258,888.00","$258,888.00","675","Calgary","2015","8","Julie Vesuwalla","CVESUWJU","","Murad Shivji","CSHIVJMU","","CAL Zone N"
"501","S","10 Prestwick Bay SE Unit#4105","A2261920","Apartment","McKenzie Towne","12/02/2025","$265,000.00","$258,000.00","850","Calgary","2006","60","Chandan Biswas","CBISWACH","","Rosemarie Rivera","CRIVERRO","","CAL Zone SE"
"501","S","4975 130 Avenue SE Unit#1214","A2267945","Apartment","McKenzie Towne","12/13/2025","$264,900.00","$255,000.00","850","Calgary","2003","42","Brady Layton","CLAYTOBR","","Nevena Stankovic","CSTANKNE","","CAL Zone SE"
"501","S","6020 Temple Drive NE Unit#54","A2267609","Row/Townhouse","Temple","12/19/2025","$270,000.00","$255,000.00","1,063","Calgary","1978","35","Marty Kissel","CKISSEMA","","Richard Chau","CCHAUVA","","CAL Zone NE"
"501","S","2395 Eversyde Avenue SW Unit#1204","A2224796","Apartment","Evergreen","12/12/2025","$259,900.00","$255,000.00","740","Calgary","2006","28","Angelo Colombo","CCOLOMAN","","LaRae Krebs","CKREBSLA1","","CAL Zone S"
"501","S","350 Livingston Common NE Unit#1108","A2264646","Apartment","Livingston","12/20/2025","$285,000.00","$252,500.00","696","Calgary","2018","65","Ajay Kumar","CKUMARAJ2","CPATELSA2","Ajay Kumar","CKUMARAJ2","CPATELSA2","CAL Zone N"
"501","S","210 15 Avenue SE Unit#2104","A2248964","Apartment","Beltline","12/17/2025","$265,000.00","$252,500.00","694","Calgary","2008","117","Nathan Bosch","CBOSCHNA","","Jenna Leigh Bole","CDRUMMJE","","CAL Zone CC"
"501","S","16969 24 Street SW Unit#4104","A2268975","Apartment","Bridlewood","12/03/2025","$259,900.00","$252,000.00","847","Calgary","2008","29","Amanda Beattie","CBEATTAM","","Tyler Blaney","CBLANETY","","CAL Zone S"
"501","S","1000 15 Avenue SW Unit#303","A2262365","Apartment","Beltline","12/02/2025","$260,000.00","$250,000.00","632","Calgary","2003","40","Melanie Ward","CWARDME","","Cloe Behrman","CBEHRMCL","","CAL Zone CC"
