"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","290 Shawville Way SE Unit#420-21","A2102207","Apartment","Shawnessy","04/01/2024","$653,000.00","$530,000.00","1,952","Calgary","2000","74","Michelle Plach","CPLACHMI","","David Hammer","CHAMMEDA","","CAL Zone S"
"1501","S","335 Creekside Boulevard SW Unit#406","A2122754","Row/Townhouse","Pine Creek","04/26/2024","$529,000.00","$529,000.00","1,694","Calgary","2024","9","Gavin Conway","CCONWAGA","","Diane Richardson","CRICHADI","","CAL Zone S"
"1501","S","81 Sunvale Crescent SE","A2120131","Detached","Sundance","04/15/2024","$499,000.00","$529,000.00","1,116","Calgary","1982","11","Varun Dhingra","CDHINGVA","","Alexander Tumang","CTUMANAL","","CAL Zone S"
"1501","S","4138 University Avenue NW Unit#327","A2113382","Apartment","University District","04/19/2024","$545,000.00","$528,800.00","820","Calgary","2020","39","David Lem","CLEMDA","","Sheila Lamy","CLAMYSH","","CAL Zone NW"
"1501","S","206 Ascot Circle SW","A2117399","Row/Townhouse","Aspen Woods","04/05/2024","$528,000.00","$528,000.00","1,275","Calgary","2012","10","Jing Wen NI","CNIJI","","Martin Shahim","CSHAHIPA","","CAL Zone W"
"1501","S","136 Citadel Lane NW","A2116720","Row/Townhouse","Citadel","04/05/2024","$499,000.00","$527,000.00","2,002","Calgary","1995","15","Vaughan Mealey","CMEALEVA","","Tim Volkman","CVOLKMTI","","CAL Zone NW"
"1501","S","63 Fenton Road SE","A2124386","Detached","Fairview","04/23/2024","$539,900.00","$526,333.00","874","Calgary","1959","5","Lorraine Beale","CBEALELO","","Tarek Hageahmad","CHAGEATA","","CAL Zone S"
"1501","S","323 20 Avenue SW Unit#306","A2126697","Apartment","Mission","04/28/2024","$514,900.00","$526,000.00","1,001","Calgary","2013","2","Morris Tkachuk","CTKACHMO","","Shelley Lavalliere","CLAVALSH","","CAL Zone CC"
"1501","S","6428 Rundlehorn Drive NE","A2118629","Detached","Pineridge","04/05/2024","$490,000.00","$526,000.00","944","Calgary","1975","2","Aurelie Liu-Boyer","CLIUBOAU","CMCCALBR","Jasdeep Brar","CBRARJA3","","CAL Zone NE"
"1501","S","728 4A Street NE Unit#2","A2116594","Semi Detached (Half Duplex)","Renfrew","04/19/2024","$500,000.00","$525,500.00","1,288","Calgary","1992","30","Kristy Fa","CFAYU","","Garth Anderson","CANDERGA","","CAL Zone CC"
"1501","S","1502 49 Street SE","A2126536","Detached","Forest Lawn","04/29/2024","$525,000.00","$525,000.00","1,157","Calgary","1960","2","Grahame Green","CGREENGR","","Sukh Singh","CSINGHSU7","","CAL Zone E"
"1501","S","2413 5 Avenue NW","A2126514","Detached","West Hillhurst","04/29/2024","$484,500.00","$525,000.00","665","Calgary","1941","3","Chris Zaharko","CZAHARCH","","Omed Mehri","CMEHRIOM","","CAL Zone CC"
"1501","S","4520 Stanley Road SW","A2124636","Semi Detached (Half Duplex)","Parkhill","04/20/2024","$499,900.00","$525,000.00","1,214","Calgary","1956","0","Randy Brown","CBROWNRA","","Devon Mason","CWREDEDE","","CAL Zone CC"
"1501","S","41 Ranchero Green NW","A2124463","Semi Detached (Half Duplex)","Ranchlands","04/22/2024","$439,900.00","$525,000.00","1,067","Calgary","1977","3","Stephanie Campbell","CCAMPBST","","Carlin Travis","CTRAVICA","","CAL Zone NW"
"1501","S","3316 12 Avenue SE","A2123679","Detached","Albert Park/Radisson Heights","04/19/2024","$499,900.00","$525,000.00","975","Calgary","1965","1","Cathy Tran","CTRANCA2","","Brian Mai","CMAIBR","","CAL Zone E"
"1501","S","81 Auburn Meadows Street SE","A2121435","Row/Townhouse","Auburn Bay","04/26/2024","$529,900.00","$525,000.00","1,495","Calgary","2021","16","Kristina Lozic","CLOZICKR","","Simon Strydhorst","CSTRYDSI","","CAL Zone SE"
