"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","350 Livingston Common NE Unit#2401","A2167738","Apartment","Livingston","10/15/2024","$373,900.00","$371,000.00","875","Calgary","2024","24","Priya Mishra","CMISHRPR","CMISHRAN","Graham Doody","CDOODYGR","","CAL Zone N"
"1501","S","607 17 Avenue NW Unit#103","A2171918","Apartment","Mount Pleasant","10/26/2024","$384,900.00","$370,000.00","834","Calgary","2015","15","Derek Woelfle","CWOELFDE","","Jason Hunter","CHUNTEJA1","","CAL Zone CC"
"1501","S","129 Auburn Meadows Walk SE","A2171761","Row/Townhouse","Auburn Bay","10/23/2024","$350,000.00","$370,000.00","945","Calgary","2014","9","Miranda Moser","CMOSERMI","","Eldon Symington","CSYMINEL","","CAL Zone SE"
"1501","S","325 3 Street SE Unit#1402","A2169412","Apartment","Downtown East Village","10/18/2024","$389,900.00","$370,000.00","869","Calgary","2010","16","Max Nizamov","CNIZAMMA","","Flora Moradzadeh","CMORADFA","","CAL Zone CC"
"1501","S","1155 FALCONRIDGE Drive NE Unit#77","A2166525","Row/Townhouse","Falconridge","10/26/2024","$379,000.00","$370,000.00","1,157","Calgary","1979","39","Shah Khan","CKHANSH4","","Tanweer Ahmed","CAHMEDTA2","CAHMADLA","CAL Zone NE"
"1501","S","1629 38 Street SW Unit#205","A2164826","Apartment","Rosscarrock","10/02/2024","$375,000.00","$370,000.00","787","Calgary","2017","21","Lori Swizdaryk","CSWIZDLO","","Shaise Jacob","CJACOBSH1","","CAL Zone W"
"1501","S","405 64 Avenue NE Unit#111","A2154443","Row/Townhouse","Thorncliffe","10/11/2024","$379,900.00","$370,000.00","1,106","Calgary","1971","70","Steve Throndson","CTHRONST","","Karth Sahadevan","CSAHADKA","","CAL Zone N"
"1501","S","77 Spruce Place SW Unit#306","A2145763","Apartment","Spruce Cliff","10/09/2024","$374,900.00","$370,000.00","909","Calgary","2008","100","Scott Thibeault","CTHIBESC","","Richard Haener","CHAENERI","","CAL Zone W"
"1501","S","305 Village Mews SW Unit#9","A2139200","Apartment","Patterson","10/14/2024","$385,000.00","$370,000.00","1,051","Calgary","1988","128","Christopher Syrnyk","CSYRNYCH","","Kari Viccars","CVICCAKA","","CAL Zone W"
"1501","S","1107 Gladstone Road NW Unit#405","A2133637","Apartment","Hillhurst","10/04/2024","$384,900.00","$370,000.00","657","Calgary","2022","134","Cassandra Sokoloski","CSOKOLCA","CAHADZAM","Robby Khun Khun","ckhunkra","","CAL Zone CC"
"1501","S","2211 19 Street NE Unit#224","A2161550","Row/Townhouse","Vista Heights","10/22/2024","$369,900.00","$369,900.00","1,007","Calgary","1962","53","Jim Walker","CWALKEJI","CWALKETY","Gagan Atwal","CATWALGA","","CAL Zone NE"
"1501","S","69 Springborough Court SW Unit#131","A2168260","Apartment","Springbank Hill","10/15/2024","$374,900.00","$369,000.00","914","Calgary","2004","20","Sheldon Zacharias","CZACHASH","","Bill Leesman","CLEESMWI","","CAL Zone W"
"1501","S","6823 Pinecliff Grove NE","A2156817","Row/Townhouse","Pineridge","10/17/2024","$379,000.00","$369,000.00","1,275","Calgary","2002","63","Catrina Buzzeo","CBUZZECA","","Gemma Sucero","CSUCERGE","","CAL Zone NE"
"1501","S","4350 Seton Drive SE Unit#102","A2149325","Apartment","Seton","10/02/2024","$374,990.00","$369,000.00","851","Calgary","2019","81","Rob McIntyre","CMCINTRO","CFITZPDI","Tanner Ireland-Harms","CIRELATA","","CAL Zone SE"
"1501","S","30 Royal Oak Plaza NW Unit#426","A2166849","Apartment","Royal Oak","10/17/2024","$379,000.00","$367,000.00","907","Calgary","2009","27","David Weber","CWEBERDA","","Kevin Beutler","CBEUTLKE","","CAL Zone NW"
"1501","S","111 Tarawood Lane NE Unit#1601","A2153164","Row/Townhouse","Taradale","10/05/2024","$375,000.00","$367,000.00","1,137","Calgary","2003","70","Richard Chau","CCHAUVA","","Bob Damji","CDAMJIME","","CAL Zone NE"
