"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","6202 Bowness Road NW Unit#1","A2154802","Row/Townhouse","Bowness","08/21/2024","$349,900.00","$360,000.00","1,220","Calgary","2005","6","Rod Burriss","CBURRIRO1","","Byron Wellmann","CWELLMBY","","CAL Zone NW"
"1501","S","4000 Citadel Meadow Point NW Unit#121","A2153239","Apartment","Citadel","08/09/2024","$340,000.00","$360,000.00","971","Calgary","2003","8","Justin Havre","CHAVREJU","CARNFILA","Nick Penney","CPENNENI","","CAL Zone NW"
"1501","S","6103 Madigan Drive NE Unit#56","A2152830","Row/Townhouse","Marlborough Park","08/31/2024","$369,900.00","$360,000.00","1,312","Calgary","1976","36","Allison James","CJAMESAL","","Khaled El Rafih","CELRAFKH","","CAL Zone NE"
"1501","S","46 Doverdale Mews SE","A2152597","Row/Townhouse","Dover","08/10/2024","$350,000.00","$360,000.00","1,076","Calgary","1970","15","Sam Askar","CASKARSA","","Ernest Gardy","CGARDYER","","CAL Zone E"
"1501","S","880 Centre Avenue NE Unit#104","A2152431","Apartment","Bridgeland/Riverside","08/06/2024","$359,900.00","$360,000.00","800","Calgary","2003","12","Belinda Parkes","CPARKEBE","CFERIAMI","Taryn Pessanha","CPESSAIS","","CAL Zone CC"
"1501","S","605 15 Avenue SW Unit#28","A2149672","Row/Townhouse","Beltline","08/11/2024","$384,000.00","$360,000.00","823","Calgary","1995","27","Tammy To","CTOTA","","Josh Hamilton","CHAMILJO","","CAL Zone CC"
"1501","S","1053 10 Street SW Unit#702","A2149262","Apartment","Beltline","08/02/2024","$369,900.00","$360,000.00","844","Calgary","2006","21","Adil Mawani","CMAWANAD","","Thomas Keeper","CKEEPETH","","CAL Zone CC"
"1501","S","81 Legacy Boulevard SE Unit#2226","A2149010","Apartment","Legacy","08/02/2024","$375,000.00","$360,000.00","956","Calgary","2016","18","Kym Barton","CBARTOKY","CRICHABA","Philip De Fazio","CDEFAZPH","","CAL Zone S"
"1501","S","123 Queensland Drive SE Unit#26","A2148346","Row/Townhouse","Queensland","08/02/2024","$350,000.00","$360,000.00","918","Calgary","1977","23","Kevin Layne","CLAYNEKE","","Jessica Wirsche","CWIRSCJE","","CAL Zone S"
"1501","S","919 38 Street NE Unit#1404","A2148028","Row/Townhouse","Marlborough","08/05/2024","$360,000.00","$360,000.00","1,239","Calgary","1978","24","Joy Peacock","CCRAWFJO2","","Shannon MacLeod","CMACLESH1","","CAL Zone NE"
"1501","S","599 Aboyne Crescent NE","A2147783","Semi Detached (Half Duplex)","Abbeydale","08/17/2024","$374,750.00","$360,000.00","1,071","Calgary","1978","18","Dave Nicholson","CNICHODA","","GS Kainth","CKAINTGU","","CAL Zone NE"
"1501","S","60 Skyview Ranch Road NE Unit#1616","A2144265","Apartment","Skyview Ranch","08/14/2024","$369,900.00","$360,000.00","728","Calgary","2024","30","Oliver Trutina","CTRUTIOL","","Rohin Khosla","CKHOSLRO","","CAL Zone NE"
"1501","S","15 Everstone Drive SW Unit#137","A2158021","Apartment","Evergreen","08/26/2024","$359,900.00","$359,900.00","846","Calgary","2005","10","Thomas Calvert","CCALVETH","","Suzie Farrag","CFARRASU","","CAL Zone S"
"1501","S","15204 Bannister Road SE Unit#309","A2155204","Apartment","Midnapore","08/16/2024","$359,900.00","$359,900.00","1,026","Calgary","2002","7","Vadim Yalovitser","CYALOVVA","","Victoria Dalgleish","CDALGLVI","","CAL Zone S"
