"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1001","S","7323 Hunterview Drive NW","A2164526","Detached","Huntington Hills","09/14/2024","$520,000.00","$505,000.00","1,150","Calgary","1968","2","Darren Smith","CSMITHDA5","","Darren Smith","CSMITHDA5","","CAL Zone N"
"1001","S","10 Auburn Bay Avenue SE Unit#404","A2164249","Row/Townhouse","Auburn Bay","09/20/2024","$509,900.00","$505,000.00","1,323","Calgary","2010","11","Kimberley Chan","CCHANKI2","","Emmeline Noblet","CNOBLEEM","","CAL Zone SE"
"1001","S","251 Erin Meadow Close SE","A2162573","Detached","Erin Woods","09/12/2024","$474,900.00","$505,000.00","1,643","Calgary","1993","8","Tom Gray","CGRAYTO","","Rolisa Rosero-Mencedor","CROSERRO","","CAL Zone E"
"1001","S","510 6 Avenue SE Unit#1908","A2125223","Apartment","Downtown East Village","09/04/2024","$514,800.00","$505,000.00","902","Calgary","2016","62","Samantha Gray","CROSESA","CROSEDA","Morgan Gosal","CGOSALMO","","CAL Zone CC"
"1001","S","3131 63 Avenue SW Unit#403","A2153799","Row/Townhouse","Lakeview","09/24/2024","$514,900.00","$501,000.00","1,416","Calgary","1976","47","Ron Garneau","CGARNERO1","CHOSPEPA","Deirdre Halferty","CHALFEDE","","CAL Zone W"
"1001","S","195 Eversyde Circle SW","A2163503","Detached","Evergreen","09/13/2024","$499,000.00","$500,000.00","943","Calgary","2005","7","Camil Morley","CSAIDCA","","Dorothy Rice","CRICEDO","","CAL Zone S"
"1001","S","86 San Diego Manor NE","A2162226","Detached","Monterey Park","09/05/2024","$500,000.00","$500,000.00","1,065","Calgary","1996","1","Margo Durocher","CDUROCMA3","CDUROCCH","Harvir Gill","CGILLHA6","","CAL Zone NE"
"1001","S","243 Penbrooke Close SE","A2161466","Detached","Penbrooke Meadows","09/09/2024","$500,000.00","$500,000.00","1,081","Calgary","1972","5","Kelly McKelvie","CMCKELKE","CEASTHRI","Amritpal Bal","CBALAM","","CAL Zone E"
"1001","S","77 copperpond Landing SE","A2161346","Row/Townhouse","Copperfield","09/05/2024","$499,900.00","$500,000.00","1,323","Calgary","2014","8","Najib Rubio Naranjo","CRUBIONA","","Simon Kowalkow","CKOWALSI","","CAL Zone SE"
"1001","S","167 Pantego Lane NW","A2156867","Row/Townhouse","Panorama Hills","09/18/2024","$499,900.00","$500,000.00","1,237","Calgary","2010","33","Jimmy Tan","CTANJI","","Divjot Singh","CSINGHDI2","","CAL Zone N"
"1001","S","20 Martinglen Way NE","A2156808","Semi Detached (Half Duplex)","Martindale","09/04/2024","$499,999.00","$500,000.00","1,273","Calgary","1991","25","Marzouk Souraya","CSOURAMA","","Mohammad Islam","CISLAMMO","","CAL Zone NE"
