"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1","S","18 Elgin Estates Point SE","A2148049","Detached","McKenzie Towne","07/18/2024","$989,900.00","$989,900.00","2,232","Calgary","2008","7","Michael Burton","CBURTOMI","","Immy Gangji","CGANGJIM","CANDERBR7","CAL Zone SE"
"1","S","501 28 Avenue NW","A2149638","Detached","Mount Pleasant","07/18/2024","$935,000.00","$985,000.00","807","Calgary","1948","3","Karssen Askew","CASKEWKA","CMORRIKA2","Syed Hussain","CHUSSASY","","CAL Zone CC"
"1","S","327 Shawnee Boulevard SW","A2145624","Detached","Shawnee Slopes","07/11/2024","$975,000.00","$985,000.00","2,316","Calgary","2017","7","Donna Abbott","CABBOTDO","","Diana McIntyre","CFITZPDI","","CAL Zone S"
"1","S","708 13 Street NE","A2142554","Detached","Renfrew","07/05/2024","$999,900.00","$985,000.00","2,839","Calgary","2022","14","Kirby Cox","CCOXKI","","Michael Gauthier","CGAUTHMI","","CAL Zone CC"
"1","S","7007 Christie Briar Manor SW","A2126895","Detached","Christie Park","07/19/2024","$999,900.00","$985,000.00","2,035","Calgary","1992","78","Brent Livingstone","CLIVINBR","CMEDINMI","Chen Jiang","CJIANGCH","","CAL Zone W"
"1","S","4927 Claret Street NW","A2142295","Detached","Charleswood","07/02/2024","$999,900.00","$984,000.00","1,132","Calgary","1962","12","Amie Hautz","CHAUTZAM","","Craig Lamb","CLAMBCR","","CAL Zone NW"
"1","S","359 Silver Valley Boulevard NW","A2145051","Detached","Silver Springs","07/10/2024","$1,025,000.00","$981,000.00","1,926","Calgary","1976","11","Ken Richter","CRICHTKE","","Yanjiao Si","CSIYA","","CAL Zone NW"
"1","S","35 Tuscany Ridge Manor NW","A2143003","Detached","Tuscany","07/02/2024","$949,900.00","$980,000.00","2,419","Calgary","2017","12","Elizabeth Graham","cgrahael","CHERMABR1","Herman Ma","CMAHE","","CAL Zone NW"
"1","S","1169 Radnor Avenue NE","A2141900","Semi Detached (Half Duplex)","Renfrew","07/22/2024","$985,000.00","$980,000.00","2,000","Calgary","2023","35","Syed Hussain","CHUSSASY","","Nathan Koenigsberg","CKOENINA","","CAL Zone CC"
"1","S","105 Candle Place SW","A2122626","Detached","Canyon Meadows","07/16/2024","$999,900.00","$980,000.00","2,683","Calgary","1990","92","Geoff Smith","CSMITHGE2","CSMITHSY","Kenwick Chui","CCHUIKE","","CAL Zone S"
