"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1","S","74 Elgin Park Road SE","A2168974","Detached","McKenzie Towne","11/05/2024","$950,000.00","$940,000.00","2,656","Calgary","2004","39","Mary Yuen-Sears","CYUENMA","","Denis Hrstic","CHRSTIDE","","CAL Zone SE"
"1","S","331 Wood Valley Bay SW","A2175690","Detached","Woodbine","11/14/2024","$949,000.00","$938,888.00","2,833","Calgary","1989","17","Melanie Asplund","CAASPLUME","","Liz Wong","CWONGEL2","","CAL Zone S"
"1","S","1611 19 Avenue NW","A2178552","Semi Detached (Half Duplex)","Capitol Hill","11/22/2024","$949,900.00","$938,000.00","1,955","Calgary","2013","7","Valerie Laferriere","CLAFERVA","","Scott Russell","CRUSSESC","","CAL Zone CC"
"1","S","6 Scenic Ridge Way NW","A2180016","Detached","Scenic Acres","11/26/2024","$929,900.00","$935,000.00","2,515","Calgary","1991","7","Ross Aitken","CAITKERO","","Cam Sterns","CSTERNCA","","CAL Zone NW"
"1","S","216 Cranarch Crescent SE","A2163078","Detached","Cranston","11/08/2024","$949,900.00","$935,000.00","2,547","Calgary","2014","64","Rob McIntyre","CMCINTRO","CFITZPDI","Mitch Thompson","CTHOMPMI1","","CAL Zone SE"
"1","S","3318 42 Street SW","A2175406","Semi Detached (Half Duplex)","Glenbrook","11/29/2024","$949,000.00","$934,000.00","1,878","Calgary","2024","35","Adrienne McGarvey","CMCGARAD","CGREENGR","Richard Kleibrink","CKLEIBRI","","CAL Zone W"
"1","S","1431 Gladstone Road NW","A2170881","Semi Detached (Half Duplex)","Hillhurst","11/12/2024","$949,900.00","$933,000.00","1,790","Calgary","2015","25","Mike Young","CYOUNGMI1","CRYANAL","Amie Hautz","CHAUTZAM","","CAL Zone CC"
"1","S","311 Hawkdale Bay NW","A2169514","Detached","Hawkwood","11/02/2024","$999,900.00","$933,000.00","2,263","Calgary","1989","30","Brenda Parai","CPARAIBR","CWHYTEKI","Humaira Palibroda","CAHMEDHU","CPALIBRI","CAL Zone NW"
"1","S","107 Saddlecrest Grove NE","A2172174","Detached","Saddle Ridge","11/11/2024","$959,000.00","$930,000.00","2,479","Calgary","2022","31","Baljinder Dhillon","CDHILLBA","CSIDHUKH","Manjeet Deol","CDEOLMA","","CAL Zone NE"
"1","S","14203 Parkland Boulevard SE","A2172135","Detached","Parkland","11/09/2024","$949,900.00","$930,000.00","1,751","Calgary","1975","30","Catherine Rafferty","CRAFFECA","CHENDEPA","Carmen Zaharia","CZAHARCA","","CAL Zone S"
"1","S","514 28 Avenue NW","A2166372","Semi Detached (Half Duplex)","Mount Pleasant","11/04/2024","$949,900.00","$930,000.00","2,026","Calgary","2017","42","Kirby Cox","CCOXKI","","Dianne Brown","CBROWNDI5","CBROWNMI1","CAL Zone CC"
"1","S","140 Royal Birch Crescent Crescent NW","A2163094","Detached","Royal Oak","11/12/2024","$949,000.00","$930,000.00","2,408","Calgary","2004","68","Vicki Xie","CXIEQI","","Craig Rushton","CRUSHTCR","","CAL Zone NW"
"1","S","21 Arbour Ridge Circle NW","A2173614","Detached","Arbour Lake","11/01/2024","$949,900.00","$929,000.00","2,372","Calgary","1997","15","Chun Yuan Xu","CXUCH","","Grace Chen","CCHENGU","","CAL Zone NW"
