"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"2001","S","880 Centre Avenue NE Unit#309","A2043459","Apartment","Bridgeland/Riverside","05/13/2023","$339,500.00","$339,500.00","811","Calgary","2003","11","Claudette Coutts","CCOUTTCL","","Isabella Doyle","CDOYLEIS","","CAL Zone CC"
"2001","S","88 9 Street NE Unit#303","A2044074","Apartment","Bridgeland/Riverside","05/19/2023","$345,000.00","$338,000.00","558","Calgary","2019","17","Kimberly Poffenroth","CPOFFEKI","CBARTOKY","Jonida Halili","CHALILJO","","CAL Zone CC"
"2001","S","410 Covecreek Circle NE","A2043233","Row/Townhouse","Coventry Hills","05/08/2023","$339,800.00","$338,000.00","990","Calgary","2013","11","Jaclyn Snell","CSNELLJA","","Will Vo","CVOWI","","CAL Zone N"
"2001","S","30 SHAWNEE Common SW Unit#210","A2032950","Apartment","Shawnee Slopes","05/06/2023","$350,000.00","$338,000.00","791","Calgary","2019","46","April Isaac","CISAACAP","","Sam Kim","CKIMSA1","","CAL Zone S"
"2001","S","323 20 Avenue SW Unit#401","A2044618","Apartment","Mission","05/29/2023","$340,000.00","$337,500.00","583","Calgary","2013","25","Lindsay Thompson","CTHOMPLI1","","Nadine Faule","CFAULENA","","CAL Zone CC"
"2001","S","16 Auburn Bay Link SE Unit#410","A2043597","Apartment","Auburn Bay","05/18/2023","$339,900.00","$336,000.00","876","Calgary","2014","20","Serhan Tarkan","CTARKASE","","Scott Merchant","CMERCHSC","","CAL Zone SE"
"2001","S","550 Belmont Plaza SW Unit#3310","A2030456","Apartment","Belmont","05/10/2023","$330,000.00","$335,755.81","856","Calgary","2024","63","Arthur Lee","CLEEAR2","CNGUYEMI1","Non Board Member","CNONMEMB","","CAL Zone S"
"2001","S","24 Hemlock Crescent SW Unit#3311","A2023349","Apartment","Spruce Cliff","05/04/2023","$337,500.00","$335,720.00","760","Calgary","2008","86","Emily Mucciacito","CMUCCIEM","","Emily Mucciacito","CMUCCIEM","","CAL Zone W"
"2001","S","1188 3 Street SE Unit#2105","A2047974","Apartment","Beltline","05/24/2023","$335,000.00","$335,000.00","505","Calgary","2016","13","Heather Davis","CDAVISHE","","Mody Ibrahim El Sayed","CIBRAHMO","","CAL Zone CC"
"2001","S","8533 Silver Springs Road Unit#9","A2047375","Row/Townhouse","Silver Springs","05/19/2023","$339,900.00","$335,000.00","1,162","Calgary","1979","9","Jeff Neustaedter","CNEUSTJE","","Jeremy Rowles","CROWLEJE","","CAL Zone NW"
"2001","S","603 7 Avenue NE Unit#103","A2047246","Apartment","Renfrew","05/21/2023","$337,900.00","$335,000.00","1,026","Calgary","1999","10","Thomas Keeper","CKEEPETH","","Caitlin Devall","CDEVALCA","","CAL Zone CC"
"2001","S","330 Redstone Walk NE Unit#201","A2046160","Row/Townhouse","Redstone","05/06/2023","$320,000.00","$335,000.00","962","Calgary","2019","1","Maricel Kharrat","CKHARRMA","","Nirwair Singh Bajwa","CBAJWANI","","CAL Zone NE"
"2001","S","950 Arbour Lake Road NW Unit#216","A2043343","Row/Townhouse","Arbour Lake","05/02/2023","$325,000.00","$335,000.00","1,176","Calgary","2002","5","Tania King","CKINGTA","CHANSETI","Shantel Campbell","CACAMPBSH","","CAL Zone NW"
"2001","S","7451 Springbank Boulevard SW Unit#1212","A2042328","Apartment","Springbank Hill","05/06/2023","$339,900.00","$335,000.00","1,161","Calgary","1999","14","Don Keal","CKEALDO","","Marilyn Kletzel","CKLETZMA","","CAL Zone W"
"2001","S","540 5 Avenue NE Unit#201","A2040715","Apartment","Renfrew","05/09/2023","$330,000.00","$335,000.00","919","Calgary","2005","22","Lorne Doucette","CDOUCELO","","Chris Migallo","CMIGALCH","","CAL Zone CC"
"2001","S","225 11 Avenue SE Unit#2006","A2040550","Apartment","Beltline","05/18/2023","$339,000.00","$335,000.00","573","Calgary","2014","28","Eric Boyd","CBOYDER","","Randy Keylock","CKEYLORA","","CAL Zone CC"
"2001","S","35 Inglewood Park SE Unit#518","A2040083","Apartment","Inglewood","05/01/2023","$340,000.00","$335,000.00","1,030","Calgary","2009","17","Ayo Olajide","COLAJIAY","","Maria Shettler","CSHETTMA","","CAL Zone CC"
"2001","S","200 Shawnessy Drive SW Unit#56","A2039254","Row/Townhouse","Shawnessy","05/08/2023","$344,900.00","$335,000.00","1,028","Calgary","1981","26","Jesse Bydevaate","CBYDEVJE","CMALOEZ","Colby Chahley","CCHAHLCO","","CAL Zone S"
