"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"2001","S","55 Arbour Grove Close NW Unit#102","A2035933","Apartment","Arbour Lake","04/27/2023","$310,000.00","$295,000.00","1,137","Calgary","1997","29","Jelena Stepanenko","CSTEPAJE","","Robin Spiers","CSPIERRO","","CAL Zone NW"
"2001","S","4525 31 Street SW Unit#412","A2029323","Row/Townhouse","Rutland Park","04/14/2023","$289,900.00","$295,000.00","967","Calgary","1956","42","Jesse Sinclair","CSINCLJE","","Jay Tung","CTUNGYI","","CAL Zone W"
"2001","S","3820 Brentwood Road NW Unit#1604","A2028568","Apartment","Brentwood","04/09/2023","$299,900.00","$295,000.00","587","Calgary","2014","24","Rachel Vanderveen","CBAISIRA","","Rhoel Bartolome","CBARTORH","","CAL Zone NW"
"2001","S","220 11 Avenue SE Unit#204","A2025739","Apartment","Beltline","04/06/2023","$315,000.00","$295,000.00","649","Calgary","1929","50","Jordan Ganchev","CGANCHJO","","Amy Settle","CSETTLAM","","CAL Zone CC"
"2001","S","2425 90 Avenue SW Unit#224","A2025037","Apartment","Palliser","04/01/2023","$300,000.00","$295,000.00","1,177","Calgary","1980","37","Lawrence Barnett","CBARNELA","","Chris Skowron","CSKOWRCH","","CAL Zone S"
"2001","S","626 14 Avenue SW Unit#610","A2018293","Apartment","Beltline","04/28/2023","$300,000.00","$295,000.00","516","Calgary","2013","108","Cynthia Leal Chiang","CLEALCCY","","Celeste Wood","CWOODCE","","CAL Zone CC"
"2001","S","412 40 Street NE","A2039675","Semi Detached (Half Duplex)","Marlborough","04/15/2023","$279,900.00","$294,000.00","661","Calgary","1971","1","Jessica Taburada","CTABURJE","","Gursh Sidhu","CSIDHUGU","","CAL Zone NE"
"2001","S","1140 15 Avenue SW Unit#1007","A2037983","Apartment","Beltline","04/21/2023","$299,900.00","$294,000.00","1,196","Calgary","1979","15","Steve York","CYORKST","","Deric A. Burton","CBURTODE","","CAL Zone CC"
"2001","S","101 Village Heights SW Unit#2","A2041598","Apartment","Patterson","04/26/2023","$282,121.00","$293,900.00","1,014","Calgary","1987","6","Mark Lukwinski","CLUKWIMA","","Lynmarie Neufeld","CNEUFELY","","CAL Zone W"
"2001","S","4525 31 Street SW Unit#152","A2041243","Row/Townhouse","Rutland Park","04/28/2023","$289,900.00","$293,500.00","960","Calgary","1956","7","Reta Vaccaro","CVACCARE","","Jeff Pilon","CPILONJE","","CAL Zone W"
"2001","S","522 Cranford Drive SE Unit#5207","A2033177","Apartment","Cranston","04/13/2023","$300,000.00","$293,500.00","846","Calgary","2015","24","Wade Sha","CSHACH","","Barry Klatt","CKLATTBA","","CAL Zone SE"
"2001","S","3501 15 Street SW Unit#106","A2040426","Apartment","Altadore","04/27/2023","$289,900.00","$293,000.00","854","Calgary","2003","11","Shauna Yawney","CYAWNESH","CCLARKJO2","Lana Wright","CWRIGHLA","","CAL Zone CC"
"2001","S","20 Royal Oak Plaza NW Unit#426","A2034367","Apartment","Royal Oak","04/11/2023","$294,900.00","$292,000.00","872","Calgary","2013","14","Shane Ball","CBALLSH","","Todd Stewart","CSTEWATO","CKENNEGR","CAL Zone NW"
"2001","S","1055 72 Avenue NW Unit#29","A2027028","Row/Townhouse","Huntington Hills","04/03/2023","$299,000.00","$292,000.00","1,030","Calgary","1977","38","Xing Wen Li","CLIXI1","","Sukhvinder Parmar","CPARMASU1","","CAL Zone N"
"2001","S","626 14 Avenue SW Unit#806","A2031361","Apartment","Beltline","04/24/2023","$298,000.00","$290,950.00","501","Calgary","2013","41","Dyango Ng","CHUNGDY","","Jasdeep Chahal","CCHAHAJA1","","CAL Zone CC"
"2001","S","20 Harvest Rose Park NE Unit#1102","A2041799","Apartment","Harvest Hills","04/28/2023","$285,000.00","$290,000.00","985","Calgary","1998","6","Samantha Crick","CCRICKSA","","Ian Boyd","CBOYDIA","","CAL Zone N"
