"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","150 Holly Street NW","A1193028","Detached","Highwood","03/26/2022","$549,900.00","$550,000.00","1,052","Calgary","1955","15","David Lem","CLEMDA","CWEIJI","Raj Bhatti","CBHATTJA","","CAL Zone CC"
"1501","S","9 Chaparral Valley Crescent SE","A1191856","Detached","Chaparral","03/16/2022","$499,900.00","$550,000.00","1,605","Calgary","2014","6","Dawn Herron Maser","CHERRODA","","Brenna Anderson","CANDERBR7","","CAL Zone S"
"1501","S","181 Mahogany Heights SE","A1191530","Detached","Mahogany","03/12/2022","$525,000.00","$550,000.00","1,271","Calgary","2010","1","Rachel Vanderveen","CBAISIRA","","Sasha Raimova","CRAIMOSA","","CAL Zone SE"
"1501","S","10 Mt Cornwall Circle SE","A1191441","Detached","McKenzie Lake","03/28/2022","$499,999.00","$550,000.00","1,703","Calgary","1993","17","Shawn Rasmussen","CRASMUSH","","Reziero Serpico","CSERPIRE","","CAL Zone SE"
"1501","S","1066 Coventry Drive NE","A1191123","Detached","Coventry Hills","03/18/2022","$549,900.00","$550,000.00","1,725","Calgary","1999","7","Tal Bains","CBAINSTA","","Sam Askar","CASKARSA","","CAL Zone N"
"1501","S","4512 Namaka Crescent NW","A1191119","Detached","North Haven","03/14/2022","$500,000.00","$550,000.00","1,235","Calgary","1964","4","Nick Profeta","CPROFENI","CMAHAL","Michael Lau","CLAUMI2","","CAL Zone N"
"1501","S","16 Sunvale Mews SE","A1190606","Detached","Sundance","03/10/2022","$530,000.00","$550,000.00","1,696","Calgary","1986","3","Joel Anderson","CANDERJO5","","Eddie Manegre","CMANEGED","","CAL Zone S"
"1501","S","48 Cantrell Bay SW","A1189790","Detached","Canyon Meadows","03/31/2022","$550,000.00","$550,000.00","1,474","Calgary","1973","27","Marc Philibert","CDUGUAMA","","Tim Desautels","CDESAUTI","","CAL Zone S"
"1501","S","51 Panamount Drive NW","A1189692","Detached","Panorama Hills","03/21/2022","$540,000.00","$550,000.00","1,621","Calgary","2000","17","Katrina Serquina","CSERQUKA","CJAMIAMA","Brielle Mickey","CMICKEBR","","CAL Zone N"
"1501","S","101 Cranbrook Villas SE","A1189592","Row/Townhouse","Cranston","03/15/2022","$555,000.00","$550,000.00","1,341","Calgary","2015","10","Shantelle Thompson","CTHOMPSH1","","Kevin French","CFRENCKE","CSCOTTDA1","CAL Zone SE"
"1501","S","269 Bridlemeadows Common SW","A1188955","Detached","Bridlewood","03/07/2022","$499,900.00","$550,000.00","1,570","Calgary","2004","4","Eric Boyd","CBOYDER","","Guy Cooley","CCOOLEGU","","CAL Zone S"
"1501","S","50 Valley Ponds Crescent NW","A1188590","Detached","Valley Ridge","03/18/2022","$525,000.00","$550,000.00","1,771","Calgary","1998","16","Gerard Chiasson","CCHIASGE","","Gerard Chiasson","CCHIASGE","","CAL Zone W"
"1501","S","126 Tuscarora Place NW","A1188549","Detached","Tuscany","03/16/2022","$549,900.00","$550,000.00","1,497","Calgary","1998","14","Kerry Stevenson","CSTEVEKE2","","Melissa Jickling","CJICKLME","","CAL Zone NW"
"1501","S","175 Somercrest Close SW","A1188338","Detached","Somerset","03/03/2022","$499,888.00","$550,000.00","1,235","Calgary","1995","2","Lisa Jensen","CJENSELI","","Sean Furlong","CFURLOSE","","CAL Zone S"
"1501","S","18 Cramond Crescent SE","A1188225","Detached","Cranston","03/12/2022","$479,900.00","$550,000.00","1,419","Calgary","1999","7","Janet Preston","CPRESTJA","CROGERJO","Brent Krahn","CKRAHNBR","","CAL Zone SE"
"1501","S","56 Evansridge Circle NW","A1188068","Detached","Evanston","03/07/2022","$524,888.00","$550,000.00","1,429","Calgary","2012","4","Jasben Lai","CLAIJA1","","Helen Mah","CMAHHE","","CAL Zone N"
