"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1","S","1938 45 Avenue SW","A1229437","Semi Detached (Half Duplex)","Altadore","07/15/2022","$1,200,000.00","$1,121,000.00","2,315","Calgary","2009","24","Dennis Plintz","CPLINTDE","CMARTIAM","Jared Laird","CLAIRDJA","","CAL Zone CC"
"1","S","2018 50 Avenue SW","A1227347","Detached","Altadore","07/12/2022","$1,098,880.00","$1,110,033.25","2,303","Calgary","2022","33","Brad Van De Walle","CVANDEBR1","CVOTHSH","Justin Havre","CHAVREJU","CNEWTOMI","CAL Zone CC"
"1","S","2427 32 Avenue SW","A1229358","Detached","Richmond","07/29/2022","$1,195,000.00","$1,110,000.00","1,383","Calgary","1950","44","Sam Olschewski","COLSCHSA","","Sam Olschewski","COLSCHSA","","CAL Zone CC"
"1","S","27 West Grove Place SW","A1193043","Detached","West Springs","07/08/2022","$1,089,000.00","$1,088,000.00","2,308","Calgary","2022","69","Bobby Bhullar","CBHULLBA","","Diana Secrieru","CSECRIDI","CALEXAMA","CAL Zone W"
"1","S","3706 14A Street SW","A1226715","Semi Detached (Half Duplex)","Altadore","07/17/2022","$1,099,900.00","$1,080,000.00","2,362","Calgary","2016","38","Tanya Eklund","CEKLUNTA","","Louise Kellner","CKELLNLO","","CAL Zone CC"
"1","S","58 West Grove Point SW","A1226050","Detached","West Springs","07/20/2022","$1,135,000.00","$1,080,000.00","2,704","Calgary","2016","37","David Pellettier","CPELLEDA","","Jessey Touchette","CTOUCHJE","","CAL Zone W"
"1","S","2003 44 Avenue SW","A1233446","Semi Detached (Half Duplex)","Altadore","07/08/2022","$1,099,900.00","$1,075,000.00","1,874","Calgary","2020","14","Michael Johnston","CJOHNSMI","","Rob Beasant","CBEASARO","CHAVREJU","CAL Zone CC"
"1","S","37 Mackay Drive SW","A1229937","Detached","Meadowlark Park","07/05/2022","$1,098,000.00","$1,075,000.00","2,055","Calgary","1956","17","Ruth Alexander","CALEXAMA","","Ryan Vollmar","CVOLLMRY","","CAL Zone CC"
"1","S","30 Straddock Bay SW","A1233262","Detached","Strathcona Park","07/14/2022","$1,095,000.00","$1,070,000.00","2,225","Calgary","2021","17","Jaclyn Snell","CSNELLJA","","Sam Patel","CPATELSA1","","CAL Zone W"
"1","S","2236 Bowness Road NW","A1231656","Detached","West Hillhurst","07/02/2022","$1,075,000.00","$1,070,000.00","2,059","Calgary","2018","8","Suman Brar","CBRARSU4","","Deborah Hoar","CAHOARDEB","","CAL Zone CC"
"1","S","16 Aspen Acres Manor SW","A1235703","Detached","Aspen Woods","07/13/2022","$1,075,000.00","$1,065,000.00","3,062","Calgary","2012","11","Kristi Henriksen","CENGELKR","","Corinne Poffenroth","CPOFFECO","","CAL Zone W"
"1","S","206 Cranarch Close SE","A1227847","Detached","Cranston","07/07/2022","$1,099,900.00","$1,050,000.00","2,641","Calgary","2009","28","Diana McIntyre","CFITZPDI","CMCINTRO","Jan Sali","CSALIJA","","CAL Zone SE"
"1","S","3304 22 Street SW","A1232416","Semi Detached (Half Duplex)","Richmond","07/06/2022","$1,049,900.00","$1,040,000.00","2,118","Calgary","2010","13","Tanya Eklund","CEKLUNTA","","Ross Pavl","CPAVLYRO","","CAL Zone CC"
"1","S","516B 9 Street NE","A1155526","Detached","Bridgeland/Riverside","07/24/2022","$1,075,000.00","$1,040,000.00","2,787","Calgary","2015","277","Paul Loutitt","CLOUTIPA","","Tammy Forrest","CFORRETA","CNACKOSH","CAL Zone CC"
"1","S","37 Lucas Cove NW","A1220318","Detached","Livingston","07/16/2022","$1,079,900.00","$1,030,000.00","2,778","Calgary","2019","52","Phil Lepage","CLEPAGPH","","Jason Young","CYOUNGJA2","","CAL Zone N"
"1","S","216 Mahogany Landing SE","A1219270","Detached","Mahogany","07/22/2022","$1,049,900.00","$1,020,000.00","3,080","Calgary","2014","65","Danny James","CJAMESDA","CKONCH","Todd Steeves","CSTEEVTO","","CAL Zone SE"
"1","S","127 Woodhaven Place SW","A1230271","Detached","Woodbine","07/06/2022","$999,900.00","$1,017,000.00","2,735","Calgary","1985","15","Tim Lind","CLINDTI","","Gregory Kemp","CKEMPGR","","CAL Zone S"
"1","S","18 MASTERS Avenue SE","A1230620","Detached","Mahogany","07/04/2022","$998,000.00","$1,015,000.00","2,602","Calgary","2015","13","Jiejie Wang","CWANGJI3","","Gary Saran","CSARANGU","","CAL Zone SE"
"1","S","37 Nolanfield Point NW","A1229259","Detached","Nolan Hill","07/16/2022","$999,000.00","$1,005,000.00","2,694","Calgary","2014","29","Renee Landry","CLANDRRE","","Wince Chau-Mah","CCHAUMWI","","CAL Zone N"
"1","S","2930 & 2932 Unwin Road NW","A1211869","Full Duplex","University Heights","07/29/2022","$1,049,000.00","$1,000,000.00","1,831","Calgary","1962","91","Sandra Ukrainetz","CUKRAISA","","Kerry Hunter","CHUNTEKE","","CAL Zone NW"
"1","S","2016 Uralta Road NW","A1232232","Detached","University Heights","07/04/2022","$999,999.00","$998,000.00","2,907","Calgary","1970","12","Albert Fialkow","CFIALKAL","","Edward Lam","CLAMED","","CAL Zone NW"
"1","S","1125 73 Street SW","A1236403","Detached","West Springs","07/27/2022","$980,000.00","$980,000.00","2,333","Calgary","2022","21","Kevin French","CFRENCKE","CSCOTTDA1","Non Board Member","CNONMEMB","","CAL Zone W"
"1","S","3822 17 Street SW","A1231453","Semi Detached (Half Duplex)","Altadore","07/01/2022","$999,999.00","$975,000.00","1,880","Calgary","2011","11","Rachelle Starnes","CSTARNRA","CDEXTEKY","Anna Lang","CLANGAN","","CAL Zone CC"
"1","S","20 Bay View Drive SW","A1205541","Detached","Bayview","07/26/2022","$1,069,500.00","$975,000.00","2,929","Calgary","1973","80","Karen Fawcett","CFAWCEKA","","Daniela Palacio","CPALACDA","","CAL Zone S"
"1","S","227 Oakhampton Place SW","A1238656","Detached","Oakridge","07/29/2022","$975,000.00","$955,000.00","1,794","Calgary","1973","17","Sarah Solomon","CMACDOSA1","CDIPIAJA","Jenny Mayhew","CMAYHEJE","","CAL Zone S"
"1","S","407 Crescent Boulevard SW","A1239428","Detached","Elboya","07/29/2022","$950,000.00","$950,000.00","2,383","Calgary","1956","8","Justin Havre","CHAVREJU","CNEWTOMI","Lynn Brunton","CBRUNTLY","CWARRITR","CAL Zone CC"
"1","S","1081 Panorama Hills Landing","A1238253","Detached","Panorama Hills","07/20/2022","$949,900.00","$947,000.00","2,786","Calgary","2001","9","Ravinder Khun Khun","ckhunkra","","Linda James","CJAMESLI","","CAL Zone N"
"1","S","690 Princeton Way SW Unit#901","A1223028","Apartment","Eau Claire","07/26/2022","$995,000.00","$945,000.00","1,944","Calgary","2002","53","Sam Corea","CCOREASA","CFULLECH","Donna Abbott","CABBOTDO","","CAL Zone CC"
"1","S","10955 Valley Springs Road NW","A1229135","Detached","Valley Ridge","07/07/2022","$940,000.00","$942,140.00","1,835","Calgary","1998","20","Sophie Klassen","CKLASSSO","","Bev Clark","CCLARKBE","CCLARKRA","CAL Zone W"
"1","S","1706 7 Avenue NW","A1238813","Semi Detached (Half Duplex)","Hillhurst","07/26/2022","$958,000.00","$938,500.00","1,977","Calgary","2004","13","Lesley Jorgensen","CJORGELE","CMORRIKE","Megan McFadden","CMCFADME","","CAL Zone CC"
"1","S","3006 28 Street SW","A1219388","Semi Detached (Half Duplex)","Killarney/Glengarry","07/03/2022","$964,900.00","$935,000.00","1,856","Calgary","2017","45","Heather Sorensen","CSORENHE","","Deborah Clark","CCLARKDE","","CAL Zone CC"
"1","S","2952 Lindsay Drive SW","A1219028","Detached","Lakeview","07/07/2022","$964,900.00","$930,000.00","1,319","Calgary","1963","50","Paul Dhanjal","CDHANJHA","","Samantha Crick","CCRICKSA","","CAL Zone W"
"1","S","21 Aspen Summit Manor SW","A1208957","Detached","Aspen Woods","07/26/2022","$987,000.00","$928,000.00","2,627","Calgary","2013","96","Hyunil Koh","CKOHHY","CKOHKI","Clarence Kim","CKIMCL","","CAL Zone W"
"1","S","109 35 Street NW","A1214473","Semi Detached (Half Duplex)","Parkdale","07/12/2022","$949,900.00","$925,000.00","2,109","Calgary","2014","68","William Yeung","CYEUNGWI1","","Krista Legue","CLEGUEKR","","CAL Zone CC"
"1","S","27 Panatella Close NW","A1241333","Detached","Panorama Hills","07/26/2022","$899,900.00","$918,000.00","2,613","Calgary","2004","5","Sam Bates-Stene","CBATESSA1","","Raymond Yang","CYANGZH1","","CAL Zone N"
"1","S","4525 16 Street SW","A1237953","Semi Detached (Half Duplex)","Altadore","07/30/2022","$929,900.00","$917,000.00","2,448","Calgary","2013","20","Donna Rooney","CROONEDO","CCRONIGA2","Heather Mudd","CMUDDHE","","CAL Zone CC"
"1","S","140 Silver Mead Crescent NW","A1230103","Detached","Silver Springs","07/01/2022","$889,900.00","$915,000.00","2,659","Calgary","2016","8","Cory Lomsnes","CLOMSNCO","","Ryan Preuter","CPREUTRY","","CAL Zone NW"
"1","S","2040 35 Street SW","A1233117","Detached","Killarney/Glengarry","07/15/2022","$929,000.00","$910,000.00","1,981","Calgary","2017","22","Ajit Vora","CVORAAJ","","Dimitrios Tsakalakis","CTSAKADI","","CAL Zone CC"
"1","S","1697 2 Avenue NW","A1209250","Semi Detached (Half Duplex)","Hillhurst","07/08/2022","$925,000.00","$910,000.00","1,723","Calgary","1997","40","Rick Clowes","CCLOWERI","","Eric Boyd","CBOYDER","","CAL Zone CC"
"1","S","17 Aspenshire Crescent SW","A1233078","Detached","Aspen Woods","07/11/2022","$900,000.00","$906,000.00","2,187","Calgary","2010","16","Krista Legue","CLEGUEKR","","Dan Nash","CNASHDA","","CAL Zone W"
"1","S","68 Edgepark Way NW","A1231841","Detached","Edgemont","07/06/2022","$935,000.00","$904,734.00","1,965","Calgary","1985","15","Wayne Burton","CBURTOWA","","Darren Cameron","CCAMERDA1","","CAL Zone NW"
"1","S","69 Red Embers Manor NE","A1226809","Detached","Redstone","07/15/2022","$899,900.00","$900,009.00","2,625","Calgary","2017","37","Balwinder Ghumman","CGHUMMBA","CKAUSHAR","Jasjeet Singh","CSINGHJA10","","CAL Zone NE"
"1","S","10 Crestridge Heights SW","A1239107","Detached","Crestmont","07/29/2022","$875,000.00","$900,000.00","2,863","Calgary","2007","10","Shayna Nackoney-Skauge","CNACKOSH","CFORRETA","Jerry Thai","CTHAIJE","","CAL Zone W"
"1","S","2811 36 Street SW","A1235867","Semi Detached (Half Duplex)","Killarney/Glengarry","07/14/2022","$899,900.00","$900,000.00","1,838","Calgary","2022","10","Sandy Seifert","CSEIFESA","","Debbie Komitsch","CKOMITDE","","CAL Zone CC"
"1","S","324 Mt. Douglas Place SE","A1226677","Detached","McKenzie Lake","07/27/2022","$925,500.00","$900,000.00","2,218","Calgary","1998","40","Majka Kowalczyk","CKOWALMA3","","Aidan Rees","CREESAI","","CAL Zone SE"
"1","S","310 Magnolia Heath SE","A1224111","Detached","Mahogany","07/20/2022","$915,000.00","$900,000.00","2,484","Calgary","2019","50","Jeffrey LeBlanc","CLEBLAJE","","Dale Green","CGREENDA1","","CAL Zone SE"
"1","S","76 Evergreen Square SW","A1222864","Detached","Evergreen","07/14/2022","$899,000.00","$900,000.00","2,769","Calgary","2004","41","Sean Siemens","CSIEMESE","","Rick Wasylyshen","CWASYLRI","","CAL Zone S"
"1","S","24 Hemlock Crescent SW Unit#3903","A1197933","Apartment","Spruce Cliff","07/26/2022","$899,900.00","$900,000.00","2,760","Calgary","2002","123","Tanya Eklund","CEKLUNTA","","Andrew Pohlod","CPOHLOD","CNICHORE","CAL Zone W"
"1","S","4528 Vegas Road NW","A1230748","Detached","Varsity","07/29/2022","$935,000.00","$899,900.00","1,705","Calgary","1966","42","Lisa Johnson","CJOHNSLI1","","Barry Klatt","CKLATTBA","","CAL Zone NW"
"1","S","835 Maplewood Crescent SE","A1232379","Detached","Maple Ridge","07/12/2022","$899,000.00","$899,000.00","1,496","Calgary","1966","20","Amit Punn","CPUNNAM","","David Powell","cpowelda1","","CAL Zone S"
