"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","355 Martinbrook Place NE","A1172146","Detached","Martindale","02/23/2022","$455,000.00","$460,000.00","1,060","Calgary","1989","35","Palwinder Dyal","CDYALPA","","Sumit Nanda","CNANDASU","","CAL Zone NE"
"1501","S","8157 Masters Boulevard","A1168750","Semi Detached (Half Duplex)","Mahogany","02/13/2022","$459,900.00","$459,900.00","1,370","Calgary","2017","45","Jonathan David","CADAVIDJO","","Scarlette Cardoze","CCARDOSC","CPAVLYRO","CAL Zone SE"
"1501","S","11 Berwick Hill NW","A1177798","Detached","Beddington Heights","02/16/2022","$459,000.00","$459,000.00","1,168","Calgary","1978","14","Edward Lam","CLAMED","","Janina Aniolczyk","CGARSZJA","","CAL Zone N"
"1501","S","428 Quarry Way SE","A1177931","Row/Townhouse","Douglasdale/Glen","02/18/2022","$459,900.00","$458,400.00","1,506","Calgary","2015","14","Greg Kennedy","CKENNEGR","CJOHNSHO","Dennis Plintz","CPLINTDE","CMARTIAM","CAL Zone SE"
"1501","S","106 Citadel Mesa Close NW","A1183278","Detached","Citadel","02/20/2022","$424,800.00","$458,000.00","1,492","Calgary","2002","3","Brady Layton","CLAYTOBR","","Donna Delaney","CDELANDO","","CAL Zone NW"
"1501","S","2017 20 Avenue SW","A1176979","Detached","Richmond","02/22/2022","$450,000.00","$457,500.00","717","Calgary","1912","19","Donna Rooney","CROONEDO","CCRONIGA2","Kent Richardson","CRICHAKE","","CAL Zone CC"
"1501","S","12 Whitmire Road NE","A1176913","Detached","Whitehorn","02/09/2022","$399,900.00","$457,000.00","1,010","Calgary","1981","7","Hasib Rahman","CRAHMAHA","","Member of Public","CAPUBLIC","","CAL Zone NE"
"1501","S","142 Ascot Point SW","A1177246","Row/Townhouse","Aspen Woods","02/11/2022","$444,900.00","$456,500.00","1,213","Calgary","2013","9","Sean de Guzman","CDEGUZSE","","Kathy Desilets","CDESILKA","","CAL Zone W"
"1501","S","127 Mckenzie Towne Drive SE","A1180217","Row/Townhouse","McKenzie Towne","02/28/2022","$414,900.00","$456,000.00","1,524","Calgary","2003","10","Michael Burton","CBURTOMI","","Michele Swiggum","CSWIGGMI","","CAL Zone SE"
"1501","S","264 Somerside Close SW","A1182562","Detached","Somerset","02/18/2022","$428,000.00","$455,000.00","1,258","Calgary","2001","1","Steven Jones","CJONESST","","Erald Shkalla","CSHKALER","","CAL Zone S"
"1501","S","16 Applewood Way","A1181144","Detached","Applewood Park","02/23/2022","$449,900.00","$455,000.00","1,495","Calgary","1990","12","Mila Cabrera","CCABREMI","","Moe Jarrah","CJARRAMO","","CAL Zone E"
"1501","S","4273 Catalina Boulevard NE","A1179613","Detached","Monterey Park","02/22/2022","$429,999.00","$455,000.00","912","Calgary","1995","7","Raj Brar","CBRARRA6","","Raj Brar","CBRARRA6","","CAL Zone NE"
"1501","S","6543 Martingrove Drive NE","A1179593","Detached","Martindale","02/28/2022","$468,900.00","$455,000.00","1,713","Calgary","1984","20","Ricky Ahuja","CAHUJARA","","Sukhdeep Chahal","CCHAHASU","","CAL Zone NE"
"1501","S","212 78 Avenue NE","A1179370","Detached","Huntington Hills","02/09/2022","$439,000.00","$455,000.00","1,162","Calgary","1970","2","Gloria Sun","CSUNWE","","Angela Lai","CLAIWE","","CAL Zone N"
"1501","S","47 Martha's Meadow Drive NE","A1178725","Detached","Martindale","02/14/2022","$459,900.00","$455,000.00","1,450","Calgary","2001","9","Dalwinder Gill","CGILLDA","CGILLAM3","Gurinder Brar","CBRARGU2","","CAL Zone NE"
"1501","S","215 2 Street NE Unit#3A","A1173428","Apartment","Crescent Heights","02/01/2022","$479,900.00","$455,000.00","2,228","Calgary","1979","12","Mel Star","CSTARME","","Ryan Wilson","CWILSORY","","CAL Zone CC"
"1501","S","115 Mckenzie Towne Drive SE","A1172654","Row/Townhouse","McKenzie Towne","02/09/2022","$379,900.00","$455,000.00","1,511","Calgary","2003","6","Joel Gwillim","CGWILLJO","","Steve Dugas","CDUGASST","","CAL Zone SE"
"1501","S","287 Redstone Drive NE","A1167758","Semi Detached (Half Duplex)","Redstone","02/10/2022","$439,900.00","$455,000.00","1,343","Calgary","2014","44","Raman Chahal","CCHAHARA3","CDHILLHA3","Bina Gill","CGILLBE","","CAL Zone NE"
"1501","S","113 Edgehill Drive NW","A1181224","Semi Detached (Half Duplex)","Edgemont","02/16/2022","$454,900.00","$454,900.00","1,375","Calgary","1979","5","Megan McFadden","CMCFADME","CEKLUNTA","Philip Bamber","CBAMBEPH","","CAL Zone NW"
"1501","S","5264 19 Avenue NW","A1179567","Semi Detached (Half Duplex)","Montgomery","02/20/2022","$449,900.00","$453,500.00","984","Calgary","1977","11","Randi Scheuerman","CSCHEURA","","Dusko Sremac","CSREMADU","","CAL Zone NW"
"1501","S","129 Arbour Wood Mews NW","A1179004","Detached","Arbour Lake","02/14/2022","$450,000.00","$453,500.00","1,450","Calgary","1995","7","Justin Havre","CHAVREJU","CTURCOLI","Enam Hoque","CHOQUEMO","","CAL Zone NW"
"1501","S","138 Everwillow Circle SW","A1173288","Semi Detached (Half Duplex)","Evergreen","02/01/2022","$399,900.00","$452,500.00","1,065","Calgary","2004","4","Barry Klatt","CKLATTBA","CCULHACY","Jessica Keen","CHAMILJE","","CAL Zone S"
"1501","S","180 9 Street NE Unit#201","A1169630","Row/Townhouse","Bridgeland/Riverside","02/17/2022","$465,000.00","$452,500.00","1,205","Calgary","2006","42","Sarah Johnston","CJOHNSSA1","","Doug Cabral","CCABRADO","","CAL Zone CC"
