"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1001","S","857 Belmont Drive SW Unit##885","A1242471","Row/Townhouse","Belmont","08/07/2022","$440,895.00","$440,895.00","1,318","Calgary","2022","14","Catherine Ziro","CZIROCA","","Catherine Ziro","CZIROCA","","CAL Zone S"
"1001","S","619 Nolanlake Villas NW","A1238939","Row/Townhouse","Nolan Hill","08/04/2022","$435,000.00","$440,500.00","1,554","Calgary","2016","14","Frances Cung","CCUNGFR","","Colton Oswald","COSWALCO","CHAVREJU","CAL Zone N"
"1001","S","390 Hendon Drive NW","A1251874","Detached","Highwood","08/26/2022","$459,900.00","$440,000.00","1,059","Calgary","1956","7","Kirby Cox","CCOXKI","","Arun Uppal","CUPPALAR","","CAL Zone CC"
"1001","S","627 Walden Drive","A1251228","Semi Detached (Half Duplex)","Walden","08/18/2022","$440,000.00","$440,000.00","1,123","Calgary","2014","1","Tiara Falica","CFALICTI","","Tyree Stephens","CSTEPHTY","","CAL Zone S"
"1001","S","55 Erin Crescent SE","A1244399","Detached","Erin Woods","08/16/2022","$465,000.00","$440,000.00","1,516","Calgary","1991","13","Angela McNeill","CMCNEIAN","","Henry Nguyen","CNGUYEHU","","CAL Zone E"
"1001","S","112 Elgin Meadows View SE","A1240747","Semi Detached (Half Duplex)","McKenzie Towne","08/17/2022","$450,000.00","$440,000.00","1,020","Calgary","2007","27","Justin Havre","CHAVREJU","CARNFILA","Toni Tsim","CTSIMTO","","CAL Zone SE"
"1001","S","36 Cityside Manor NE","A1238263","Row/Townhouse","Cityscape","08/01/2022","$450,000.00","$440,000.00","1,323","Calgary","2019","22","Sanjay Negi","CNEGISA","","Shaukat Hayat","CHAYATSH","CORTIZAL","CAL Zone NE"
"1001","S","142 Shawnee Common SW","A1237424","Row/Townhouse","Shawnee Slopes","08/24/2022","$459,900.00","$440,000.00","1,649","Calgary","2018","42","Jenny Mayhew","CMAYHEJE","","Mody Ibrahim El Sayed","CIBRAHMO","","CAL Zone S"
"1001","S","324 Falmere Road NE","A1237255","Detached","Falconridge","08/12/2022","$439,900.00","$440,000.00","1,068","Calgary","1983","36","Herbert Tu","CTUHE","","Rafael Asprer","CASPRERA","","CAL Zone NE"
"1001","S","116 Whiteglen Crescent NE","A1237062","Detached","Whitehorn","08/07/2022","$474,999.00","$440,000.00","1,241","Calgary","1976","31","Ali Jeha","CJEHAAL","","Ali Jeha","CJEHAAL","","CAL Zone NE"
"1001","S","268 Coventry Close NE","A1233815","Detached","Coventry Hills","08/29/2022","$455,000.00","$440,000.00","1,126","Calgary","1992","60","Jenny Mayhew","CMAYHEJE","","Nolan MacRae","CMACRANO","CDAMJIME","CAL Zone N"
"1001","S","3916 74 Street NW","A1232617","Detached","Bowness","08/04/2022","$454,900.00","$440,000.00","865","Calgary","1956","42","Ken Richter","CRICHTKE","","Brian Sugden","CSUGDEBR","","CAL Zone NW"
"1001","S","122 Mahogany Centre SE Unit#411","A1230787","Apartment","Mahogany","08/24/2022","$450,000.00","$440,000.00","773","Calgary","2018","67","Daniyal Nasiri","CNASIRDA","","Marlene MacDonald","CMACDOMA4","","CAL Zone SE"
"1001","S","834 2 Avenue NW Unit#6","A1230397","Row/Townhouse","Sunnyside","08/31/2022","$459,000.00","$440,000.00","1,304","Calgary","1980","67","Raena Gartner","CGARTNRA","","Donna Gatschuff","CGATSCDO","","CAL Zone CC"
"1001","S","96 Thornlee Crescent NW","A1251426","Detached","Thorncliffe","08/24/2022","$442,900.00","$439,000.00","808","Calgary","1956","7","Len T. Wong","CWONGLE3","CKABACST","Michele Gole","CGOLEMI","","CAL Zone N"
"1001","S","16 Cramond Circle SE","A1242450","Detached","Cranston","08/15/2022","$439,900.00","$438,400.00","1,376","Calgary","2003","19","Julie Clark","CCLARKJU","","Simon Hunt","CHUNTSI","CSUARECA","CAL Zone SE"
"1001","S","138 Tarawood Road NE","A1238734","Detached","Taradale","08/29/2022","$449,900.00","$438,000.00","1,298","Calgary","2004","42","Happe Dhillon","CDHILLHA3","CCHAHARA3","Mandeep Kang","CKANGMA","","CAL Zone NE"
"1001","S","1210 Lake Fraser Court SE Unit#.","A1243918","Apartment","Lake Bonavista","08/18/2022","$439,900.00","$437,500.00","1,076","Calgary","2000","14","Corinne Poffenroth","CPOFFECO","","Jennifer Gurnett","CGURNEJE","","CAL Zone S"
"1001","S","128 Mt Aberdeen Close SE","A1241920","Detached","McKenzie Lake","08/29/2022","$450,000.00","$436,500.00","1,455","Calgary","1999","25","Justin Havre","CHAVREJU","CNICKEHE","Michael Burton","CBURTOMI","","CAL Zone SE"
