"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1","S","1028 Bel-Aire Drive SW","A1153691","Detached","Bel-Aire","01/05/2022","$4,850,000.00","$4,450,000.00","4,134","Calgary","2021","82","Gary Heald","CHEALDGA","","Steven Wright","CWRIGHST","","CAL Zone CC"
"1","S","322 Elbow Park Lane SW","A1155650","Detached","Elbow Park","01/26/2022","$4,100,000.00","$3,850,000.00","3,501","Calgary","1912","99","Spencer Stupka","CSTUPKSP","CMAYEM","Dave Shulz","CSHULZDA","","CAL Zone CC"
"1","S","3001 Elbow Drive SW","A1173115","Detached","Elbow Park","01/23/2022","$2,390,000.00","$2,390,000.00","3,200","Calgary","2011","0","Vivienne Huisman","CFEICKVI","","Vivienne Huisman","CFEICKVI","","CAL Zone CC"
"1","S","922 Lansdowne Avenue SW","A1162254","Detached","Elbow Park","01/20/2022","$2,449,900.00","$2,373,000.00","3,544","Calgary","2002","62","Gordon W. Ross","CROSSGO1","","Rod Burriss","CBURRIRO1","CNEUSTJE","CAL Zone CC"
"1","S","252 Cranbrook Point SE","A1168928","Detached","Cranston","01/22/2022","$2,365,000.00","$2,365,000.00","4,435","Calgary","2021","5","Justin Havre","CHAVREJU","CMELANMA","Dalip Dhadda","CDALIPDH","","CAL Zone SE"
"1","S","2204 7 Street SW","A1131457","Detached","Upper Mount Royal","01/19/2022","$2,499,000.00","$2,320,000.00","4,266","Calgary","2000","183","Rebecca Beninger","CBENINRE","","Dimitrios Tsakalakis","CTSAKADI","","CAL Zone CC"
"1","S","31 Mahogany Island SE","A1173776","Detached","Mahogany","01/31/2022","$2,395,000.00","$2,250,000.00","3,820","Calgary","2018","10","Joel Anderson","CANDERJO5","","Joel Anderson","CANDERJO5","","CAL Zone SE"
"1","S","1316 20A Street NW","A1168492","Detached","Hounsfield Heights/Briar Hill","01/24/2022","$1,999,000.00","$1,950,000.00","4,000","Calgary","2014","29","Lucas Ramage","CRAMAGLU","","Rod Forsythe","CFORSYRO","","CAL Zone CC"
"1","S","333 10A Street NW","A1167849","Detached","Hillhurst","01/10/2022","$1,899,999.00","$1,865,000.00","2,683","Calgary","2018","15","Wendy Lambkin","CLAMBKWE","","Joel Semmens","CSEMMEJO","","CAL Zone CC"
"1","S","10 Elveden Heights SW","A1172894","Detached","Springbank Hill","01/30/2022","$1,850,000.00","$1,850,000.00","2,331","Calgary","2014","11","Dennis Plintz","CPLINTDE","","Blake Beazer","CBEAZEBL","","CAL Zone W"
"1","S","2203 30 Avenue SW","A1133412","Detached","Richmond","01/06/2022","$1,990,000.00","$1,850,000.00","3,633","Calgary","2016","160","Akbar Nimji","CNIMJIAK","","Randy Merkley","CMERKLRA","","CAL Zone CC"
"1","S","600 Princeton Way SW Unit#1302","A1146952","Apartment","Eau Claire","01/31/2022","$1,999,000.00","$1,800,000.00","2,985","Calgary","2007","136","Dennis Plintz","CPLINTDE","","Anne Clarke-Davidson","CCLARKAN2","","CAL Zone CC"
"1","S","6628 Bow Crescent NW","A1047495","Detached","Bowness","01/18/2022","$1,849,000.00","$1,800,000.00","3,964","Calgary","2005","439","Chris Zaharko","CZAHARCH","","Chris Zaharko","CZAHARCH","","CAL Zone NW"
"1","S","2037 51 Avenue SW","A1171477","Detached","North Glenmore Park","01/12/2022","$1,775,000.00","$1,732,500.00","2,187","Calgary","2020","0","John McNeill","CMCNEIJO","","Richard Lobsinger","CLOBSIRI","","CAL Zone W"
"1","S","108 Crescent Road NW","A1175995","Detached","Crescent Heights","01/31/2022","$1,899,888.00","$1,700,000.00","1,205","Calgary","1930","0","Grant Hunter","CHUNTEGR","CHUNTEST","Grant Hunter","CHUNTEGR","CKEYLORA","CAL Zone CC"
