"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","2416 Erlton Street SW Unit#102","A1250529","Apartment","Erlton","12/01/2022","$299,900.00","$280,000.00","967","Calgary","2003","113","Paul Dhanjal","CDHANJHA","","Yena Kim","CKIMYE","","CAL Zone CC"
"501","S","24 Sage Hill Terrace Unit#301","A1242108","Apartment","Sage Hill","12/29/2022","$309,900.00","$280,000.00","783","Calgary","2018","157","Hao Yu","CYUHA","CYANGZH1","Claudia Hernandez","CHERNACL","","CAL Zone N"
"501","S","175 Silverado Boulevard SW Unit#2205","A1240399","Apartment","Silverado","12/19/2022","$288,000.00","$280,000.00","879","Calgary","2014","154","Chiquie Lebaquin","CLEBAQCH","","Vijay Thankey","CTHANKVI","","CAL Zone S"
"501","S","2208 17A Street SW Unit#8","A1229078","Apartment","Bankview","12/14/2022","$289,900.00","$280,000.00","913","Calgary","1978","107","Lara Kirk Underhill","CKIRKULA","","Shane Bjarnason","CBJARNSH","","CAL Zone CC"
"501","S","522 Cranford Drive SE Unit#1106","A2014371","Apartment","Cranston","12/24/2022","$287,900.00","$279,000.00","845","Calgary","2015","21","Larry Normandeau","CNORMALA","","Xiaonan Zhang","CZHANGXI1","","CAL Zone SE"
"501","S","1411 7 Avenue NW Unit#312","A2009622","Apartment","Hillhurst","12/01/2022","$275,000.00","$279,000.00","859","Calgary","1970","30","Robin Clegg","CCLEGGRO","CSEMMEJO","Christopher Birchard","CBIRCHCH","","CAL Zone CC"
"501","S","8880 Horton Road SW Unit#1308","A2013086","Apartment","Haysboro","12/16/2022","$294,900.00","$278,000.00","976","Calgary","2010","23","Shravan Chawla","CCHAWLSH","","Benyong Zhu","CZHUBE","","CAL Zone S"
"501","S","513 Auburn Bay Circle SE","A2014171","Row/Townhouse","Auburn Bay","12/09/2022","$275,000.00","$277,500.00","1,025","Calgary","2013","7","Luis Benavides","CBENAVLU","","Justin Havre","CHAVREJU","CMCCORGL","CAL Zone SE"
"501","S","4641 128 Avenue NE Unit#1403","A2011104","Apartment","Skyview Ranch","12/12/2022","$269,900.00","$275,500.00","804","Calgary","2020","30","Zenny Aslam Rana Iqbal","CASLAMZA","CPIPPIEL","Zenny Aslam Rana Iqbal","CASLAMZA","","CAL Zone NE"
"501","S","28 Chaparral Ridge Park SE","A2008418","Row/Townhouse","Chaparral","12/15/2022","$283,000.00","$273,300.00","1,091","Calgary","2007","48","Graham Terryberry","CTERRYGR","CTERRYNA","Kelly Miller-Morgan","CMILLEKE1","","CAL Zone S"
"501","S","3867 Fonda Way SE","A2011019","Row/Townhouse","Forest Heights","12/26/2022","$264,000.00","$272,500.00","1,011","Calgary","1977","21","Kim Twohey","CTWOHEKI","","Robyn Moser","CMOSERRO","","CAL Zone E"
"501","S","35 Richard Court SW Unit#240","A2015655","Apartment","Lincoln Park","12/23/2022","$269,900.00","$272,000.00","867","Calgary","","8","Nathan Leech","CLEECHNA","","Peter Chapman","CCHAPMPE","","CAL Zone W"
