"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1001","S","38 Prestwick Crescent SE","A1243506","Detached","McKenzie Towne","10/21/2022","$429,900.00","$410,000.00","1,114","Calgary","1999","85","MONTE JENSEN","LDJENSEMO","LDMACLEGI","Clarence Kim","CKIMCL","","CAL Zone SE"
"1001","S","8320 Addison Drive SE","A1255115","Detached","Acadia","10/20/2022","$409,900.00","$409,000.00","1,024","Calgary","1968","51","David Brown","CBROWNDA8","CBROWNMA5","Macaulay Brown","CBROWNMA5","","CAL Zone S"
"1001","S","95 Macewan Glen Close NW","A2005525","Detached","MacEwan Glen","10/26/2022","$409,900.00","$408,900.00","1,034","Calgary","1981","14","Don Wong","CWONGDO1","CKWANMI","Wendy Do","CDOWE","","CAL Zone N"
"1001","S","2123 66 Avenue SE","A1245523","Detached","Ogden","10/07/2022","$419,888.00","$408,500.00","953","Calgary","1956","24","Kevin Niefer","CNIEFEKE","CMORROWE1","Chantel Gogowich","CGOGOWCH","","CAL Zone SE"
"1001","S","72 Riverview Drive SE","A2000973","Row/Townhouse","Riverbend","10/04/2022","$414,900.00","$408,000.00","1,143","Calgary","1994","25","Tarryn Hamilton","CLAMBTA","CLAMBBA","Kevin Clark","CCLARKKE","","CAL Zone SE"
"1001","S","103 Auburn Bay Circle SE","A1243301","Row/Townhouse","Auburn Bay","10/15/2022","$430,000.00","$407,750.00","1,315","Calgary","2012","63","Zorka Domazet","CDOMAZZO","","Krishan Goll","CGOLLKR","","CAL Zone SE"
"1001","S","103 Falshire Way NE","A2001716","Detached","Falconridge","10/27/2022","$449,900.00","$407,500.00","908","Calgary","1987","43","Puma Banwait","CBANWAAM","","Dave Sran","CSRANDA","","CAL Zone NE"
"1001","S","45 West Springs Lane SW","A2005494","Row/Townhouse","West Springs","10/25/2022","$394,800.00","$407,000.00","1,105","Calgary","2005","13","Travis Forster","CFORSTTR","","Kelly McKelvie","CMCKELKE","","CAL Zone W"
"1001","S","2430 Elmwood Drive SE","A1259316","Detached","Southview","10/22/2022","$419,000.00","$407,000.00","977","Calgary","1959","16","Christine Hill","CHILLCH1","","Elizabeth Buckley","CBUCKLEL","","CAL Zone E"
"1001","S","676 Savanna Boulevard NE","A1253743","Row/Townhouse","Saddle Ridge","10/05/2022","$439,900.00","$406,510.00","1,122","Calgary","2022","41","Linda Lee","CLEELI1","","Beira Zamora","CZAMORBE","","CAL Zone NE"
"1001","S","59 22 Avenue SW Unit#106","A1235234","Apartment","Erlton","10/15/2022","$415,000.00","$406,000.00","1,317","Calgary","2000","106","Gabriel Chow","CCHOWGA","","Ella Kuindersma","CKUINDLA","","CAL Zone CC"
"1001","S","292 Beddington Circle NE","A2007525","Detached","Beddington Heights","10/21/2022","$386,900.00","$405,000.00","1,009","Calgary","1980","1","John Oliverio","COLIVEJO","COLIVEVI","Mitchell Li","CLIMI","","CAL Zone N"
"1001","S","112 Martinview Close NE","A2005466","Detached","Martindale","10/14/2022","$419,000.00","$405,000.00","1,278","Calgary","1989","4","Ajay Virk","CVIRKAJ","","Ajay Virk","CVIRKAJ","","CAL Zone NE"
"1001","S","28 Bedwood Hill NE","A2004741","Detached","Beddington Heights","10/07/2022","$399,900.00","$405,000.00","1,072","Calgary","1979","2","Kelley Bidulka","CBIDULKE","","Megan McFadden","CMCFADME","","CAL Zone N"
"1001","S","304 berwick Drive NW","A2003741","Semi Detached (Half Duplex)","Beddington Heights","10/08/2022","$389,900.00","$405,000.00","1,239","Calgary","1979","9","Ed Melnyk","CMELNYED","","Angela Lai","CLAIWE","","CAL Zone N"
"1001","S","10 Evanscrest Manor NW","A1258541","Row/Townhouse","Evanston","10/05/2022","$399,000.00","$405,000.00","1,389","Calgary","2018","14","James Schaeffler","CSCHAEJA","","Kelly Copping","CCOPPIKE","","CAL Zone N"
"1001","S","930 6 Avenue SW Unit#2701","A1245513","Apartment","Downtown Commercial Core","10/07/2022","$414,900.00","$405,000.00","778","Calgary","2017","63","Michael Ferianec","CFERIAMI","","Michael Ferianec","CFERIAMI","","CAL Zone CC"
"1001","S","10 Taravista Gardens","A1243347","Semi Detached (Half Duplex)","Taradale","10/27/2022","$409,000.00","$405,000.00","1,178","Calgary","2001","91","Rajinder Sidhu","CSIDHURA2","","Jatinder Singh","CSINGHJA6","","CAL Zone NE"
"1001","S","145 Rockyspring Grove NW","A2002116","Row/Townhouse","Rocky Ridge","10/07/2022","$394,500.00","$402,000.00","1,507","Calgary","2006","14","Stephanie D'Hondt","CDHONDST","","Jeffery Rombough","CROMBOJE","","CAL Zone NW"
"1001","S","2706 16 Avenue SE","A1255569","Detached","Albert Park/Radisson Heights","10/28/2022","$419,900.00","$401,500.00","1,019","Calgary","1977","33","GS Mann","CMANNGU","CDANDYRA","Maricel McDonald","CMCDONMA4","","CAL Zone E"
"1001","S","544 Hunts Crescent NW","A2006168","Detached","Huntington Hills","10/21/2022","$425,000.00","$400,000.00","2,160","Calgary","1967","8","Rod Vermunt","CVERMURO","","Hong Lee","CLEEHO","","CAL Zone N"
"1001","S","908 Sage Meadows Gardens NW","A2005299","Row/Townhouse","Sage Hill","10/28/2022","$415,000.00","$400,000.00","1,169","Calgary","2018","20","Linda Lukindo","CLUKINLI","","Jeremy Campbell","CCAMPBJE1","CFENEMCH","CAL Zone N"
"1001","S","3828 Marlborough Drive NE","A2003978","Detached","Marlborough","10/29/2022","$429,000.00","$400,000.00","1,225","Calgary","1974","28","Qui Dang","CDANGQU","","Sanh Chung","CCHUNGSA1","","CAL Zone NE"
"1001","S","74 Erin Crescent SE","A1259240","Detached","Erin Woods","10/19/2022","$419,900.00","$400,000.00","1,438","Calgary","1990","21","Jordan Huntrods","CHUNTRJO","","Rhoel Bartolome","CBARTORH","","CAL Zone E"
"1001","S","180 Hamptons Link NW","A1258856","Row/Townhouse","Hamptons","10/21/2022","$405,000.00","$400,000.00","1,771","Calgary","1997","29","Danny Wai","CWAIDA","","Winnie Ng","CNGWI1","","CAL Zone NW"
"1001","S","7723 Hunterview Drive NW","A1235538","Detached","Huntington Hills","10/29/2022","$449,900.00","$400,000.00","1,034","Calgary","1971","119","Tomasz Samborski","CSAMBOTO","","Jerry Thai","CTHAIJE","","CAL Zone N"
"1001","S","177 Yorkville Avenue SW","A2004716","Row/Townhouse","Yorkville","10/27/2022","$399,990.00","$399,990.00","1,246","Calgary","2022","22","Happe Dhillon","CDHILLHA3","CCHAHARA3","Non Board Member","CNONMEMB","","CAL Zone S"
"1001","S","240 Queen Alexandra Road SE","A2000671","Detached","Queensland","10/21/2022","$399,987.00","$399,987.00","1,079","Calgary","1973","48","Gary Fayerman","CFAYERGA","","Lisa Gallant","CHILLELI","","CAL Zone S"
"1001","S","828 Coach Bluff Crescent SW Unit#4","A2007613","Row/Townhouse","Coach Hill","10/28/2022","$385,000.00","$399,900.00","1,422","Calgary","1978","7","Kelly Miller-Morgan","CMILLEKE1","","Teresa McLaughlin","CMCLAUTE","","CAL Zone W"
"1001","S","32 Edgedale Way NW","A2001698","Detached","Edgemont","10/08/2022","$409,000.00","$399,000.00","1,301","Calgary","1979","24","Ann Walls","CWALLSEL","","Puneet Singh","CSINGHPU","CSINGHPU","CAL Zone NW"
"1001","S","4843 7 Avenue SE","A1246208","Detached","Forest Heights","10/01/2022","$414,900.00","$399,000.00","1,078","Calgary","1965","51","Bryan Cheung","CCHEUNBR","","Arce Morales","CMORALAR1","","CAL Zone E"
"1001","S","48 Inverness Gate SE Unit#2232","A1256863","Apartment","McKenzie Towne","10/07/2022","$399,900.00","$398,900.00","1,529","Calgary","2007","28","Tom Gray","CGRAYTO","","Mike Gray","CGRAYMI","","CAL Zone SE"
